,epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,last_lr
92,92,0.6403774825123809,0.7423043095866315,0.6675157570056311,0.7332942555685815,0.000567118364442296
93,93,0.6225174735173281,0.7494869539724421,0.6302334864701364,0.7403282532239156,0.0005522660225769001
94,94,0.6220408593741584,0.7437701553796541,0.6679249855166722,0.723915592028136,0.0005373668973330249
95,95,0.6153270183019154,0.7572559366754618,0.61123010589537,0.7508792497069168,0.0005224343254455967
96,96,0.6215985487437744,0.752858399296394,0.6470927890971006,0.7438452520515827,0.0005074816735888177
97,97,0.6154200912081087,0.7496335385517443,0.741526508526953,0.7157092614302462,0.0004925223264111823
98,98,0.6108332913105734,0.7518323072412783,0.6196946637991025,0.7532239155920282,0.0004775696745544034
99,99,0.6085029733352247,0.7537379067722075,0.6974123269144843,0.7245017584994138,0.00046263710266697503
100,100,0.5981390039021233,0.7566695983582528,0.6586022959784075,0.7397420867526378,0.0004477379774230999
101,101,0.6034779826747606,0.7582820287305776,0.6185078205844302,0.7491207502930832,0.00043288563555770405
102,102,0.6063953898093526,0.7506596306068601,0.6425326188451939,0.7321219226260258,0.00041809337192825395
103,103,0.5983043603098871,0.7651715039577837,0.6422760831093872,0.7444314185228605,0.00040337442761405903
104,104,0.5885436407843841,0.7673702726473175,0.6181948144438678,0.7543962485345839,0.00038874197806371076
105,105,0.5919702868418273,0.7634124890061565,0.6256158333031542,0.7456037514654161,0.00037420912130127325
106,106,0.5890796132903405,0.7637056581647611,0.6357223522900697,0.7409144196951934,0.0003597888662017773
107,107,0.5806130193014433,0.7673702726473175,0.6643252665524186,0.7286049237983587,0.0003454941208465151
108,108,0.5827267282661264,0.7703019642333626,0.6581835779607086,0.7080890973036342,0.00033133768096855977
109,109,0.5811711219495708,0.7661975960128995,0.6241634667688349,0.7444314185228605,0.0003173322184988512
110,110,0.5781526356122949,0.7741131632952214,0.66328442439105,0.731535756154748,0.00030349027022310155
111,111,0.5694649309680037,0.7779243623570801,0.5846029369101574,0.7626025791324736,0.00028982422655967396
112,112,0.5672908601122006,0.7713280562884784,0.5877969425001289,0.7584994138335287,0.00027634632046848027
113,113,0.5709988791828664,0.7752858399296394,0.641564885029899,0.742672919109027,0.00026306861650082563
114,114,0.5724214093928391,0.775579009088244,0.601409568456804,0.7608440797186401,0.0002500030000000001
115,115,0.5584385081387377,0.7793902081501026,0.5981914258506346,0.7561547479484173,0.00023716116646228723
116,116,0.551729291179459,0.7820287305775433,0.8632836702420591,0.735052754982415,0.0002245546110679117
117,117,0.5558845235853382,0.7817355614189387,0.7143703179230864,0.6957796014067995,0.00021219461839129468
118,118,0.5476208915636358,0.7815889768396365,0.5906075888334098,0.7631887456037515,0.00020009225229983247
119,119,0.5446069666417384,0.783054822632659,0.5936759595015684,0.7596717467760844,0.00018825834605023698
120,120,0.5435585851230359,0.7852535913221929,0.624252000070261,0.7514654161781946,0.0001767034925913027
121,121,0.537521958403558,0.7842274992670771,0.5853167617167286,0.7672919109026963,0.00016543803508178376
122,122,0.5344451120157669,0.7880386983289358,0.5885975853150224,0.7702227432590856,0.00015447205763186565
123,123,0.5330875260988591,0.7867194371152155,0.5698312566400553,0.776084407971864,0.0001438153762765216
124,124,0.5268382510982347,0.7893579595426561,0.5764835097795354,0.7737397420867527,0.00013347753018883065
125,125,0.5250089646294402,0.7955145118733509,0.584042512273453,0.768464243845252,0.00012346777314112658
126,126,0.5206944141455041,0.7909703899149809,0.576944090906369,0.7667057444314185,0.00011379506522161879
127,127,0.5249477176329357,0.7906772207563765,0.5698146762070874,0.7754982415005862,0.00010446806481389881
128,128,0.5179619452656975,0.7959542656112577,0.5801121566667367,0.7696365767878077,9.549512084651507e-05
129,129,0.5184650388378371,0.7931691586045148,0.6114700766409128,0.7555685814771395,8.688426531955123e-05
130,130,0.5160312409521163,0.7939020815010261,0.57944955548396,0.7678780773739742,7.864320611489772e-05
131,131,0.510603009763263,0.7969803576663735,0.5683472260640626,0.7713950762016413,7.077932009665415e-05
132,132,0.5036056214275685,0.7990325417766051,0.5922708209136726,0.761430246189918,6.32996465078364e-05
133,133,0.4965059574102594,0.8057754324245089,0.5724125621187449,0.772567409144197,5.6210880669300965e-05
134,134,0.5008408136991279,0.8010847258868367,0.5652528824099063,0.7743259085580305,4.9519367986526286e-05
135,135,0.502683081975678,0.8000586338317209,0.5598755542446552,0.7731535756154748,4.3231098269614797e-05
136,136,0.49574608245017554,0.8031369099970683,0.5601675857692643,0.776084407971864,3.73517003716026e-05
137,137,0.5036642275940669,0.7987393726180005,0.557938213365159,0.7819460726846424,3.1886437149872676e-05
138,138,0.49499100144396635,0.8031369099970683,0.5584740454957745,0.7772567409144197,2.6840200755185466e-05
139,139,0.4947305240962415,0.8032834945763706,0.5600706888111646,0.7772567409144197,2.2217508252541176e-05
140,140,0.492054634527949,0.8051890941072999,0.5618505877948171,0.7754982415005862,1.8022497577794767e-05
141,141,0.48587427356661816,0.8056288478452067,0.5583080469443957,0.7743259085580305,1.4258923833642831e-05
142,142,0.4816943061592921,0.8100263852242744,0.5619227420123772,0.7749120750293084,1.0930155928298623e-05
143,143,0.4906325244686884,0.8044561712107886,0.5591634894521407,0.7754982415005862,8.039173559862363e-06
144,144,0.4834487093959306,0.8044561712107886,0.5611887013087659,0.7737397420867527,5.588564549088189e-06
145,145,0.48773769472953127,0.8034300791556728,0.5622622206859544,0.7778429073856975,3.580522522934006e-06
146,146,0.48388751482411374,0.8059220170038112,0.5606181030745803,0.7772567409144197,2.016844950968456e-06
147,147,0.4795914646887912,0.8087071240105541,0.5597570859253895,0.7784290738569754,8.989315363919581e-07
148,148,0.4862392370702933,0.8090002931691586,0.5619653599972183,0.7772567409144197,2.277829631129057e-07
149,149,0.47944316763362027,0.8100263852242744,0.5620615550110516,0.7772567409144197,4e-09
